Year,Place,Name,Time,Rookie,Hometown,Year,Days,Hours,Min,Sec,Time_(days),Finish,Prize_Money,Points_(binary),Points_(top_20),Points_(1/x)
1986,99,Joe Redington Sr,0d 0h 0m 0s,,"Knik, AK",1986,0,0,0,0,0,No,0,0,0,0.01010101
1986,99,Douglas Sheldon,0d 0h 0m 0s,Yes,"Kotzebue, AK",1986,0,0,0,0,0,No,0,0,0,0.01010101
1986,99,John Stam,0d 0h 0m 0s,,"Galena, AK",1986,0,0,0,0,0,No,0,0,0,0.01010101
1986,99,Norm Vaughan,0d 0h 0m 0s,,"Wasilla, AK",1986,0,0,0,0,0,No,0,0,0,0.01010101
1985,1,Libby Riddles,18d 0h 20m 17s,,"Teller, AK",1985,18,0,20,17,18.01408565,Yes,50000,1,1,1
1985,2,Duane Halverson,18d 2h 54m 36s,,"Trapper Creek, AK",1985,18,2,54,36,18.12125,Yes,30000,0,0.95,0.5
1985,3,John Cooper,18d 6h 59m 33s,,"Ambler, AK",1985,18,6,59,33,18.29135417,Yes,20000,0,0.9,0.333333333
1985,4,Rick Swenson,18d 7h 29m 24s,,"Manley, AK",1985,18,7,29,24,18.31208333,Yes,15000,0,0.85,0.25
1985,5,Rick Mackey,18d 14h 44m 54s,,"Trapper Creek, AK",1985,18,14,44,54,18.61451389,Yes,13000,0,0.8,0.2
1985,6,Vern Halter,18d 14h 55m 26s,,"Moose Creek, AK",1985,18,14,55,26,18.6218287,Yes,11000,0,0.75,0.166666667
1985,7,Guy Blankenship,18d 16h 16m 39s,,"Fairbanks, AK",1985,18,16,16,39,18.67822917,Yes,9500,0,0.7,0.142857143
1985,8,Herbie Nayokpuk,18d 17h 20m 0s,,"Shishmaref, AK",1985,18,17,20,0,18.72222222,Yes,8000,0,0.65,0.125
1985,9,Sonny Lindner,18d 18h 33m 33s,,"Johnson River, AK",1985,18,18,33,33,18.77329861,Yes,6500,0,0.6,0.111111111
1985,10,Lavon Barve,18d 19h 25m 4s,,"Wasilla, AK",1985,18,19,25,4,18.80907407,Yes,5500,0,0.55,0.1
1985,11,Tim Moerlein,18d 21h 10m 56s,Yes,"Kasilof, AK",1985,18,21,10,56,18.88259259,Yes,4500,0,0.5,0.090909091
1985,12,Emmitt Peters,18d 23h 21m 22s,,"Ruby, AK",1985,18,23,21,22,18.9731713,Yes,4000,0,0.45,0.083333333
1985,13,Tim Osmar,18d 23h 43m 43s,Yes,"Clam Gulch, AK",1985,18,23,43,43,18.98869213,Yes,3750,0,0.4,0.076923077
1985,14,Jerry Austin,19d 3h 32m 43s,,"Saint Michael, AK",1985,19,3,32,43,19.14771991,Yes,3500,0,0.35,0.071428571
1985,15,Terry Adkins,19d 22h 51m 49s,,"Sand Coulee, MT",1985,19,22,51,49,19.95265046,Yes,3250,0,0.3,0.066666667
1985,16,Roger Nordlum,19d 23h 51m 15s,,"Kotzebue, AK",1985,19,23,51,15,19.99392361,Yes,3000,0,0.25,0.0625
1985,17,Glen Findlay,20d 1h 34m 33s,,Australia,1985,20,1,34,33,20.06565972,Yes,2750,0,0.2,0.058823529
1985,18,John Barron,20d 3h 21m 22s,,"Big Lake, AK",1985,20,3,21,22,20.13983796,Yes,2500,0,0.15,0.055555556
1985,19,Raymie Redington,20d 3h 38m 19s,,"Knik, AK",1985,20,3,38,19,20.1516088,Yes,2250,0,0.1,0.052631579
1985,20,Burt Bomhoff,20d 3h 59m 17s,,"Anchorage, AK",1985,20,3,59,17,20.16616898,Yes,2000,0,0.05,0.05
1985,21,Jacques Philip,20d 5h 0m 21s,Yes,France,1985,20,5,0,21,20.20857639,Yes,0,0,0,0.047619048
1985,22,Bob Bright,21d 2h 34m 27s,Yes,"Stephentown, NY",1985,21,2,34,27,21.10725694,Yes,0,0,0,0.045454545
1985,23,Peter Fromm,21d 2h 34m 33s,Yes,Germany,1985,21,2,34,33,21.10732639,Yes,0,0,0,0.043478261
1985,24,Steve Flodin,21d 5h 8m 4s,,"Chugiak, AK",1985,21,5,8,4,21.21393519,Yes,0,0,0,0.041666667
1985,26,Ron Robbins,21d 5h 40m 25s,Yes,"Trapper Creek, AK",1985,21,5,40,25,21.23640046,Yes,0,0,0,0.038461538
1985,27,Kazuo Kojima,21d 6h 12m 12s,Yes,"Tokyo, Japan",1985,21,6,12,12,21.25847222,Yes,0,0,0,0.037037037
1985,28,Nathan Underwood,21d 6h 54m 0s,Yes,"Bethel, AK",1985,21,6,54,0,21.2875,Yes,0,0,0,0.035714286
1985,29,Betsy McGuire,21d 7h 7m 15s,Yes,"McGrath, AK",1985,21,7,7,15,21.29670139,Yes,0,0,0,0.034482759
1985,30,Kevin Saiki,21d 8h 4m 9s,Yes,"Knik, AK",1985,21,8,4,9,21.33621528,Yes,0,0,0,0.033333333
1985,31,Earl Norris,21d 9h 38m 0s,Yes,"Willow, AK",1985,21,9,38,0,21.40138889,Yes,0,0,0,0.032258065
1985,32,Kevin Fulton,21d 9h 39m 0s,Yes,"Soldotna, AK",1985,21,9,39,0,21.40208333,Yes,0,0,0,0.03125
1985,33,John Coble,21d 10h 13m 0s,Yes,"Skwentna, AK",1985,21,10,13,0,21.42569444,Yes,0,0,0,0.03030303
1985,34,Allen Cheshire,21d 10h 21m 0s,Yes,Great Britain,1985,21,10,21,0,21.43125,Yes,0,0,0,0.029411765
1985,35,Victor Jorge,21d 10h 25m 0s,Yes,"Knik, AK",1985,21,10,25,0,21.43402778,Yes,0,0,0,0.028571429
1985,36,Fred Agree,21d 11h 25m 36s,,"Trapper Creek, AK",1985,21,11,25,36,21.47611111,Yes,0,0,0,0.027777778
1985,37,Claire Philip,21d 11h 35m 37s,Yes,France,1985,21,11,35,37,21.48306713,Yes,0,0,0,0.027027027
1985,38,John Ace,21d 21h 1m 1s,,"Sutton, AK",1985,21,21,1,1,21.87570602,Yes,0,0,0,0.026315789
1985,39,Rick Armstrong,21d 21h 1m 2s,,"Fairbanks, AK",1985,21,21,1,2,21.87571759,Yes,0,0,0,0.025641026
1985,40,Monique Bene,22d 3h 45m 45s,Yes,France,1985,22,3,45,45,22.15677083,Yes,0,0,0,0.025
1985,99,David Aisenbrey,0d 0h 0m 0s,Yes,"Montana Creek, AK",1985,0,0,0,0,0,No,0,0,0,0.01010101
1985,99,Ernie Baumgartner,0d 0h 0m 0s,,"McGrath, AK",1985,0,0,0,0,0,No,0,0,0,0.01010101
1985,99,Susan Butcher,0d 0h 0m 0s,,"Manley, AK",1985,0,0,0,0,0,No,0,0,0,0.01010101
1985,99,Scott Cameron,0d 0h 0m 0s,,"Palmer, AK",1985,0,0,0,0,0,No,0,0,0,0.01010101
1985,99,"Rudy Demoski, Sr.",0d 0h 0m 0s,,"Anvik, AK",1985,0,0,0,0,0,No,0,0,0,0.01010101
1985,99,Ray Dronenburg,0d 0h 0m 0s,,"Willow, AK",1985,0,0,0,0,0,No,0,0,0,0.01010101
1985,99,Ted English,0d 0h 0m 0s,,"Chugiak, AK",1985,0,0,0,0,0,No,0,0,0,0.01010101
1985,99,Terry Hinesly,0d 0h 0m 0s,Yes,"Jacksonville, OR",1985,0,0,0,0,0,No,0,0,0,0.01010101
1985,99,Fred Jackson,0d 0h 0m 0s,Yes,"Kotzebue, AK",1985,0,0,0,0,0,No,0,0,0,0.01010101
1985,99,Armen Khatchikian,0d 0h 0m 0s,Yes,"Tarvisio, Italy",1985,0,0,0,0,0,No,0,0,0,0.01010101
1985,99,Victor Kotongan,0d 0h 0m 0s,,"Unalakleet, AK",1985,0,0,0,0,0,No,0,0,0,0.01010101
1985,99,Bobby Lee,0d 0h 0m 0s,Yes,"Trapper Creek, AK",1985,0,0,0,0,0,No,0,0,0,0.01010101
1985,99,Joseph Maillele,0d 0h 0m 0s,Yes,"Grayling, AK",1985,0,0,0,0,0,No,0,0,0,0.01010101
1985,99,Jan Masek,0d 0h 0m 0s,,"Anchorage, AK",1985,0,0,0,0,0,No,0,0,0,0.01010101
1985,99,Wes McIntyre,0d 0h 0m 0s,,"Ninilchik, AK",1985,0,0,0,0,0,No,0,0,0,0.01010101
1985,99,Terry McMullin,0d 0h 0m 0s,Yes,"Eagle, AK",1985,0,0,0,0,0,No,0,0,0,0.01010101
1985,99,Gary Paulsen,0d 0h 0m 0s,,"Leonard, MN",1985,0,0,0,0,0,No,0,0,0,0.01010101
1985,99,Joe Redington Sr,0d 0h 0m 0s,,"Knik, AK",1985,0,0,0,0,0,No,0,0,0,0.01010101
1985,99,Chuck Schaeffer,0d 0h 0m 0s,Yes,"Kotzebue, AK",1985,0,0,0,0,0,No,0,0,0,0.01010101
1985,99,Dennis Towarak,0d 0h 0m 0s,Yes,"Unalakleet, AK",1985,0,0,0,0,0,No,0,0,0,0.01010101
1985,99,Norm Vaughan,0d 0h 0m 0s,,"Anchorage, AK",1985,0,0,0,0,0,No,0,0,0,0.01010101
1984,1,Dean Osmar,12d 15h 7m 33s,,"Clam Gulch, AK",1984,12,15,7,33,12.63024306,Yes,24000,1,1,1
1984,2,Susan Butcher,12d 16h 41m 42s,,"Manley, AK",1984,12,16,41,42,12.695625,Yes,16000,0,0.95,0.5
1984,3,Joe Garnie,12d 17h 18m 48s,,"Teller, AK",1984,12,17,18,48,12.72138889,Yes,12000,0,0.9,0.333333333
1984,4,Marc Boily,13d 4h 52m 51s,,"Fairbanks, AK",1984,13,4,52,51,13.20336806,Yes,8000,0,0.85,0.25
1984,5,Jerry Austin,13d 5h 59m 53s,,"Saint Michael, AK",1984,13,5,59,53,13.24991898,Yes,6000,0,0.8,0.2
1984,6,Rick Swenson,13d 7h 4m 21s,,"Manley, AK",1984,13,7,4,21,13.2946875,Yes,5000,0,0.75,0.166666667
1984,7,Joe Redington Sr,13d 8h 43m 11s,,"Knik, AK",1984,13,8,43,11,13.36332176,Yes,4000,0,0.7,0.142857143
1984,8,Terry Adkins,13d 13h 54m 43s,,"Sand Coulee, MT",1984,13,13,54,43,13.57966435,Yes,3600,0,0.65,0.125
1984,9,John Cooper,14d 0h 22m 24s,,"Ambler, AK",1984,14,0,22,24,14.01555556,Yes,3200,0,0.6,0.111111111
1984,10,Larry Smith,14d 1h 57m 44s,,"Dawson City, YT",1984,14,1,57,44,14.08175926,Yes,2800,0,0.55,0.1
1984,11,Vern Halter,14d 3h 55m 19s,,"Dutch Harbor, AK",1984,14,3,55,19,14.16341435,Yes,2000,0,0.5,0.090909091
1984,12,Burt Bomhoff,14d 7h 49m 18s,,"Anchorage, AK",1984,14,7,49,18,14.32590278,Yes,1900,0,0.45,0.083333333
1984,13,Rusty Miller,14d 8h 44m 17s,Yes,"Fairbanks, AK",1984,14,8,44,17,14.36408565,Yes,1800,0,0.4,0.076923077
1984,14,Mark Freshwaters,14d 10h 31m 10s,,"Ruby, AK",1984,14,10,31,10,14.43831019,Yes,1700,0,0.35,0.071428571
1984,15,Bob Chlupach,14d 10h 31m 12s,,"Willow, AK",1984,14,10,31,12,14.43833333,Yes,1600,0,0.3,0.066666667
1984,16,Ed Foran,14d 11h 27m 41s,,"Nenana, AK",1984,14,11,27,41,14.47755787,Yes,1500,0,0.25,0.0625
1984,17,Emmitt Peters,14d 15h 8m 0s,,"Ruby, AK",1984,14,15,8,0,14.63055556,Yes,1400,0,0.2,0.058823529
1984,18,Rick Armstrong,14d 16h 55m 30s,Yes,"Fairbanks, AK",1984,14,16,55,30,14.70520833,Yes,1300,0,0.15,0.055555556
1984,19,Ray Gordon,14d 18h 43m 32s,,"Anchorage, AK",1984,14,18,43,32,14.78023148,Yes,1200,0,0.1,0.052631579
1984,20,John Barron,14d 22h 54m 34s,,"Big Lake, AK",1984,14,22,54,34,14.95456019,Yes,1000,0,0.05,0.05
1984,21,Jim Strong,15d 7h 16m 7s,,"Hope, AK",1984,15,7,16,7,15.3028588,Yes,0,0,0,0.047619048
1984,22,Bob Toll,15d 9h 23m 23s,Yes,"Clam Gulch, AK",1984,15,9,23,23,15.39123843,Yes,0,0,0,0.045454545
1984,23,Eep Anderson,15d 11h 0m 54s,,"Takotna, AK",1984,15,11,0,54,15.45895833,Yes,0,0,0,0.043478261
1984,24,Gordon Castanza,15d 11h 5m 55s,Yes,"McGrath, AK",1984,15,11,5,55,15.46244213,Yes,0,0,0,0.041666667
1984,25,Ron Cortte,15d 13h 18m 38s,,"Two Rivers, AK",1984,15,13,18,38,15.55460648,Yes,0,0,0,0.04
1984,26,Jerry Raychel,15d 13h 57m 29s,Yes,"Chugiak, AK",1984,15,13,57,29,15.58158565,Yes,0,0,0,0.038461538
1984,27,Diana Moroney,15d 15h 29m 49s,Yes,"Willow, AK",1984,15,15,29,49,15.64570602,Yes,0,0,0,0.037037037
1984,28,Sue Firmin,15d 19h 9m 15s,,"Flathorn Lake, AK",1984,15,19,9,15,15.79809028,Yes,0,0,0,0.035714286
1984,29,Rick Mackey,15d 19h 9m 23s,,"Trapper Creek, AK",1984,15,19,9,23,15.79818287,Yes,0,0,0,0.034482759
1984,30,DeeDee Jonrowe,15d 19h 18m 13s,,"Bethel, AK",1984,15,19,18,13,15.80431713,Yes,0,0,0,0.033333333
1984,31,Dave Olson,15d 19h 30m 0s,,"Knik, AK",1984,15,19,30,0,15.8125,Yes,0,0,0,0.032258065
1984,32,Gary Whittemore,15d 20h 44m 14s,,"Cantwell, AK",1984,15,20,44,14,15.86405093,Yes,0,0,0,0.03125
1984,33,Eric Buetow,16d 0h 56m 29s,,"North Pole, AK",1984,16,0,56,29,16.03922454,Yes,0,0,0,0.03030303
1984,34,Frank Bettine,16d 8h 3m 7s,Yes,"Glennallen, AK",1984,16,8,3,7,16.33549769,Yes,0,0,0,0.029411765
1984,35,Kari Skogen,16d 8h 3m 19s,Yes,Norway,1984,16,8,3,19,16.33563657,Yes,0,0,0,0.028571429
1984,36,Calvin Lauwers,16d 12h 50m 0s,Yes,"Unalakleet, AK",1984,16,12,50,0,16.53472222,Yes,0,0,0,0.027777778
1984,37,Dan Cowan,16d 12h 35m 2s,Yes,"Kenai, AK",1984,16,12,35,2,16.5243287,Yes,0,0,0,0.027027027
1984,38,Francine Bennis,16d 13h 40m 3s,Yes,"Houston, AK",1984,16,13,40,3,16.56947917,Yes,0,0,0,0.026315789
1984,39,Rick Atkinson,17d 3h 23m 19s,Yes,Great Britain,1984,17,3,23,19,17.14119213,Yes,0,0,0,0.025641026
1984,40,Jim Lanier,17d 5h 49m 22s,,"Anchorage, AK",1984,17,5,49,22,17.24261574,Yes,0,0,0,0.025
1984,41,Dave Scheer,17d 8h 53m 5s,Yes,"Anchorage, AK",1984,17,8,53,5,17.37019676,Yes,0,0,0,0.024390244
1984,42,Steve Peek,17d 10h 58m 55s,Yes,"College, AK",1984,17,10,58,55,17.45758102,Yes,0,0,0,0.023809524
1984,43,Fred Agree,19d 7h 41m 7s,Yes,"Trapper Creek, AK",1984,19,7,41,7,19.32021991,Yes,0,0,0,0.023255814
1984,44,Ed Borden,19d 9h 43m 17s,Yes,"Birmingham, AL",1984,19,9,43,17,19.40505787,Yes,0,0,0,0.022727273
1984,45,Bill Mackey,19d 9h 43m 33s,Yes,"Coldfoot, AK",1984,19,9,43,33,19.40524306,Yes,0,0,0,0.022222222
1984,99,Mel Adkins,0d 0h 0m 0s,,"Montana Creek, AK",1984,0,0,0,0,0,No,0,0,0,0.01010101
1984,99,David Aisenbrey,0d 0h 0m 0s,Yes,"Montana Creek, AK",1984,0,0,0,0,0,No,0,0,0,0.01010101
1984,99,Guy Blankenship,0d 0h 0m 0s,,"Fairbanks, AK",1984,0,0,0,0,0,No,0,0,0,0.01010101
1984,99,Ron Brennan,0d 0h 0m 0s,,"Trapper Creek, AK",1984,0,0,0,0,0,No,0,0,0,0.01010101
1984,99,Gordon Brinker,0d 0h 0m 0s,Yes,"Shell Lake, AK",1984,0,0,0,0,0,No,0,0,0,0.01010101
1984,99,Vern Cherneski,0d 0h 0m 0s,Yes,"Big Lake, AK",1984,0,0,0,0,0,No,0,0,0,0.01010101
1984,99,Larry Cogdill,0d 0h 0m 0s,Yes,"Big Lake, AK",1984,0,0,0,0,0,No,0,0,0,0.01010101
1984,99,James Cole,0d 0h 0m 0s,,"Nome, AK",1984,0,0,0,0,0,No,0,0,0,0.01010101
1984,99,Miki Collins,0d 0h 0m 0s,Yes,"Lake Minchumina, AK",1984,0,0,0,0,0,No,0,0,0,0.01010101
1984,99,Ray Dronenburg,0d 0h 0m 0s,,"Willow, AK",1984,0,0,0,0,0,No,0,0,0,0.01010101
1984,99,Ted English,0d 0h 0m 0s,,"Chugiak, AK",1984,0,0,0,0,0,No,0,0,0,0.01010101
1984,99,Connie Frerichs,0d 0h 0m 0s,,"Delta Junction, AK",1984,0,0,0,0,0,No,0,0,0,0.01010101
1984,99,Steve Gaber,0d 0h 0m 0s,,"Bethel, AK",1984,0,0,0,0,0,No,0,0,0,0.01010101
1984,99,Don Honea,0d 0h 0m 0s,,"Ruby, AK",1984,0,0,0,0,0,No,0,0,0,0.01010101
1984,99,Brian Johnson,0d 0h 0m 0s,Yes,"Palmer, AK",1984,0,0,0,0,0,No,0,0,0,0.01010101
1984,99,Armen Khatchikian,0d 0h 0m 0s,Yes,"Tarvisio, Italy",1984,0,0,0,0,0,No,0,0,0,0.01010101
1984,99,Gene Leonard,0d 0h 0m 0s,,"Finger Lake, AK",1984,0,0,0,0,0,No,0,0,0,0.01010101
1984,99,Jan Masek,0d 0h 0m 0s,,"Anchorage, AK",1984,0,0,0,0,0,No,0,0,0,0.01010101
1984,99,Lolly Medley,0d 0h 0m 0s,,"Wasilla, AK",1984,0,0,0,0,0,No,0,0,0,0.01010101
1984,99,Darrell Reynolds,0d 0h 0m 0s,,"Anchorage, AK",1984,0,0,0,0,0,No,0,0,0,0.01010101
1984,99,Bob Sunder,0d 0h 0m 0s,Yes,"Copper Center, AK",1984,0,0,0,0,0,No,0,0,0,0.01010101
1984,99,William Thompson,0d 0h 0m 0s,Yes,"Whitehorse, YT",1984,0,0,0,0,0,No,0,0,0,0.01010101
1983,1,Rick Mackey,12d 14h 10m 44s,,"Wasilla, AK",1983,12,14,10,44,12.59078704,Yes,24000,1,1,1
1983,2,Eep Anderson,12d 15h 50m 36s,,"Takotna, AK",1983,12,15,50,36,12.66013889,Yes,16000,0,0.95,0.5
1983,3,Larry Smith,12d 20h 19m 56s,,"Dawson City, YT",1983,12,20,19,56,12.84717593,Yes,12000,0,0.9,0.333333333
1983,4,Herbie Nayokpuk,12d 22h 4m 28s,,"Shishmaref, AK",1983,12,22,4,28,12.91976852,Yes,8000,0,0.85,0.25
1983,5,Rick Swenson,13d 2h 49m 46s,,"Manley, AK",1983,13,2,49,46,13.11789352,Yes,6000,0,0.8,0.2
1983,6,Lavon Barve,13d 3h 0m 49s,,"Wasilla, AK",1983,13,3,0,49,13.12556713,Yes,5000,0,0.75,0.166666667
1983,7,Duane Halverson,13d 4h 42m 0s,,"Trapper Creek, AK",1983,13,4,42,0,13.19583333,Yes,4000,0,0.7,0.142857143
1983,8,Sonny Lindner,13d 5h 28m 20s,,"Johnson River, AK",1983,13,5,28,20,13.22800926,Yes,3600,0,0.65,0.125
1983,9,Susan Butcher,13d 10h 25m 32s,,"Manley, AK",1983,13,10,25,32,13.43439815,Yes,3200,0,0.6,0.111111111
1983,10,Roger Legaard,13d 11h 33m 45s,Yes,Norway,1983,13,11,33,45,13.48177083,Yes,2800,0,0.55,0.1
1983,11,Joe Runyan,13d 12h 39m 34s,Yes,"Tanana, AK",1983,13,12,39,34,13.52747685,Yes,2000,0,0.5,0.090909091
1983,12,Guy Blankenship,13d 12h 54m 59s,,"Fairbanks, AK",1983,13,12,54,59,13.53818287,Yes,1900,0,0.45,0.083333333
1983,13,Dave Monson,13d 14h 8m 54s,,"Anchorage, AK",1983,13,14,8,54,13.58951389,Yes,1800,0,0.4,0.076923077
1983,14,Sue Firmin,13d 17h 28m 52s,,"Flathorn Lake, AK",1983,13,17,28,52,13.72837963,Yes,1700,0,0.35,0.071428571
1983,15,DeeDee Jonrowe,13d 18h 10m 25s,,"Bethel, AK",1983,13,18,10,25,13.7572338,Yes,1600,0,0.3,0.066666667
1983,16,Howard Albert,13d 22h 11m 39s,,"Ruby, AK",1983,13,22,11,39,13.92475694,Yes,1500,0,0.25,0.0625
1983,17,Bruce Denton,14d 0h 37m 7s,,"Juneau, AK",1983,14,0,37,7,14.02577546,Yes,1400,0,0.2,0.058823529
1983,18,Dave Olson,14d 3h 35m 29s,,"Knik, AK",1983,14,3,35,29,14.1496412,Yes,1300,0,0.15,0.055555556
1983,19,Emmitt Peters,14d 3h 36m 20s,,"Ruby, AK",1983,14,3,36,20,14.15023148,Yes,1200,0,0.1,0.052631579
1983,20,John Barron,14d 5h 44m 30s,,"Big Lake, AK",1983,14,5,44,30,14.23923611,Yes,1000,0,0.05,0.05
1983,21,Neil Eklund,14d 10h 32m 3s,,"Nome, AK",1983,14,10,32,3,14.43892361,Yes,0,0,0,0.047619048
1983,22,Burt Bomhoff,14d 12h 23m 20s,,"Anchorage, AK",1983,14,12,23,20,14.5162037,Yes,0,0,0,0.045454545
1983,23,Roxy Woods,14d 15h 56m 16s,Yes,"Rampart, AK",1983,14,15,56,16,14.66407407,Yes,0,0,0,0.043478261
1983,24,Walter Kaso,15d 5h 0m 53s,,"Talkeetna, AK",1983,15,5,0,53,15.20894676,Yes,0,0,0,0.041666667
1983,25,Eric Buetow,15d 8h 6m 39s,,"North Pole, AK",1983,15,8,6,39,15.33795139,Yes,0,0,0,0.04
1983,26,Jim Strong,15d 10h 7m 54s,,"Hope, AK",1983,15,10,7,54,15.42215278,Yes,0,0,0,0.038461538
1983,27,Ken Hamm,15d 10h 15m 15s,Yes,"Bethel, AK",1983,15,10,15,15,15.42725694,Yes,0,0,0,0.037037037
1983,28,Vern Halter,15d 10h 40m 17s,Yes,"Unalaska, AK",1983,15,10,40,17,15.4446412,Yes,0,0,0,0.035714286
1983,29,Shannon Poole,15d 13h 10m 56s,Yes,"Trapper Creek, AK",1983,15,13,10,56,15.54925926,Yes,0,0,0,0.034482759
1983,30,William Hayes,15d 15h 15m 15s,Yes,"Dutch Harbor, AK",1983,15,15,15,15,15.63559028,Yes,0,0,0,0.033333333
1983,31,Walter Williams,15d 23h 17m 34s,Yes,"Akiak, AK",1983,15,23,17,34,15.97053241,Yes,0,0,0,0.032258065
1983,32,Christine O'Gar,16d 0h 19m 5s,Yes,"Trapper Creek, AK",1983,16,0,19,5,16.01325231,Yes,0,0,0,0.03125
1983,33,Ted English,16d 0h 37m 29s,Yes,"Chugiak, AK",1983,16,0,37,29,16.02603009,Yes,0,0,0,0.03030303
1983,34,Bud Smyth,16d 9h 34m 0s,,"Fairbanks, AK",1983,16,9,34,0,16.39861111,Yes,0,0,0,0.029411765
1983,35,Ron Brennan,14d 0h 42m 57s,Yes,"Trapper Creek, AK",1983,14,0,42,57,14.02982639,Yes,0,0,0,0.028571429
1983,36,Wes McIntyre,17d 10h 49m 39s,Yes,"Ninilchik, AK",1983,17,10,49,39,17.45114583,Yes,0,0,0,0.027777778
1983,37,Ken Johnson,17d 11h 12m 6s,Yes,"McGrath, AK",1983,17,11,12,6,17.46673611,Yes,0,0,0,0.027027027
1983,38,Steve Rieger,17d 11h 13m 1s,Yes,"Anchorage, AK",1983,17,11,13,1,17.46737269,Yes,0,0,0,0.026315789
1983,39,Connie Frerichs,17d 11h 16m 26s,Yes,"Delta Junction, AK",1983,17,11,16,26,17.46974537,Yes,0,0,0,0.025641026
1983,40,Ray Dronenburg,17d 12h 31m 51s,Yes,"Barrow, AK",1983,17,12,31,51,17.52211806,Yes,0,0,0,0.025
1983,41,Gary Paulsen,17d 12h 38m 38s,Yes,"Solway, MN",1983,17,12,38,38,17.5268287,Yes,0,0,0,0.024390244
1983,42,Ed Forstner,18d 6h 52m 16s,Yes,"Knik, AK",1983,18,6,52,16,18.2862963,Yes,0,0,0,0.023809524
1983,43,Mark Nordman,18d 17h 54m 34s,Yes,"Grand Marais, MN",1983,18,17,54,34,18.74622685,Yes,0,0,0,0.023255814
1983,44,Dick Barnum,18d 23h 59m 59s,Yes,"Fairbanks, AK",1983,18,23,59,59,18.99998843,Yes,0,0,0,0.022727273
1983,45,David Wolfe,19d 4h 28m 40s,Yes,"Anchorage, AK",1983,19,4,28,40,19.18657407,Yes,0,0,0,0.022222222
1983,46,Leroy Shank,19d 15h 7m 54s,,"Fairbanks, AK",1983,19,15,7,54,19.63048611,Yes,0,0,0,0.02173913
1983,47,Robert Gould,20d 0h 42m 29s,Yes,"Clear, AK",1983,20,0,42,29,20.02950231,Yes,0,0,0,0.021276596
1983,48,Fritz Kirsch,20d 1h 34m 24s,Yes,"Wasilla, AK",1983,20,1,34,24,20.06555556,Yes,0,0,0,0.020833333
1983,49,Steve Haver,20d 12h 55m 56s,Yes,"Fairbanks, AK",1983,20,12,55,56,20.53884259,Yes,0,0,0,0.020408163
1983,50,Ron Gould,20d 13h 12m 5s,,"Clear, AK",1983,20,13,12,5,20.55005787,Yes,0,0,0,0.02
1983,51,Pam Flowers,20d 13h 12m 54s,Yes,"Willow, AK",1983,20,13,12,54,20.550625,Yes,0,0,0,0.019607843
1983,52,Norm Vaughan,21d 2h 21m 16s,,"Anchorage, AK",1983,21,2,21,16,21.09810185,Yes,0,0,0,0.019230769
1983,53,Norman MacAlpine,21d 2h 44m 15s,Yes,"Anvik, AK",1983,21,2,44,15,21.1140625,Yes,0,0,0,0.018867925
1983,54,Scott Cameron,21d 4h 36m 41s,Yes,"Palmer, AK",1983,21,4,36,41,21.1921412,Yes,0,0,0,0.018518519
1983,99,Terry Adkins,0d 0h 0m 0s,,"Sand Coulee, MT",1983,0,0,0,0,0,No,0,0,0,0.01010101
1983,99,Les Atherton,0d 0h 0m 0s,Yes,"Caswell Lakes, AK",1983,0,0,0,0,0,No,0,0,0,0.01010101
1983,99,Doug Bartko,0d 0h 0m 0s,Yes,"Palmer, AK",1983,0,0,0,0,0,No,0,0,0,0.01010101
1983,99,Hal Bartko,0d 0h 0m 0s,Yes,"Palmer, AK",1983,0,0,0,0,0,No,0,0,0,0.01010101
1983,99,Bob Bright,0d 0h 0m 0s,Yes,"Stephentown, NY",1983,0,0,0,0,0,No,0,0,0,0.01010101
1983,99,Clifton Cadzow,0d 0h 0m 0s,Yes,"Fort Yukon, AK",1983,0,0,0,0,0,No,0,0,0,0.01010101
1983,99,Ken Chase,0d 0h 0m 0s,,"Anvik, AK",1983,0,0,0,0,0,No,0,0,0,0.01010101
1983,99,William Cowart,0d 0h 0m 0s,Yes,"Anchorage, AK",1983,0,0,0,0,0,No,0,0,0,0.01010101
1983,99,Gene Leonard,0d 0h 0m 0s,,"Finger Lake, AK",1983,0,0,0,0,0,No,0,0,0,0.01010101
1983,99,Jan Masek,0d 0h 0m 0s,,"Anchorage, AK",1983,0,0,0,0,0,No,0,0,0,0.01010101
1983,99,Beverly Jerue Masek,0d 0h 0m 0s,Yes,"Anvik, AK",1983,0,0,0,0,0,No,0,0,0,0.01010101
1983,99,Saul Paniptchuk,0d 0h 0m 0s,Yes,"Shaktoolik, AK",1983,0,0,0,0,0,No,0,0,0,0.01010101
1983,99,Eugene Russell Ivey,0d 0h 0m 0s,Yes,"McGrath, AK",1983,0,0,0,0,0,No,0,0,0,0.01010101
1983,99,Alex Sheldon,0d 0h 0m 0s,,"Ambler, AK",1983,0,0,0,0,0,No,0,0,0,0.01010101
1982,1,Rick Swenson,16d 4h 40m 10s,,"Manley, AK",1982,16,4,40,10,16.19456019,Yes,24000,1,1,1
1982,2,Susan Butcher,16d 4h 43m 53s,,"Manley, AK",1982,16,4,43,53,16.1971412,Yes,16000,0,0.95,0.5
1982,3,Jerry Austin,16d 4h 52m 11s,,"Saint Michael, AK",1982,16,4,52,11,16.20290509,Yes,12000,0,0.9,0.333333333
